provincia,partido,localidad,linkindec,velocidad,accesos
Mendoza,San Martín,Montecaseros,50098080,10.0,9
Mendoza,San Martín,Montecaseros,50098080,226.5,5
Mendoza,San Martín,Nueva California,50098090,1.0,23
Mendoza,San Martín,Nueva California,50098090,2.0,15
Mendoza,San Martín,Nueva California,50098090,3.0,3
Mendoza,San Martín,Nueva California,50098090,5.0,2
Mendoza,San Martín,Nueva California,50098090,10.0,4
Mendoza,San Martín,Nueva California,50098090,226.5,10
Mendoza,San Martín,Otros,0,1.0,47
Mendoza,San Martín,Otros,0,2.0,30
Mendoza,San Martín,Otros,0,3.0,4
Mendoza,San Martín,Otros,0,5.0,4
Mendoza,San Martín,Otros,0,10.0,9
Mendoza,San Martín,Palmira,50098090,1.0,10
Mendoza,San Martín,Palmira,50098090,2.0,6
Mendoza,San Martín,Palmira,50098090,3.0,1
Mendoza,San Martín,Palmira,50098090,4.0,42
Mendoza,San Martín,Palmira,50098090,5.0,1
Mendoza,San Martín,Palmira,50098090,6.0,89
Mendoza,San Martín,Palmira,50098090,10.0,2
Mendoza,San Martín,Palmira,50098090,12.0,188
Mendoza,San Martín,Palmira,50098090,15.0,89
Mendoza,San Martín,Palmira,50098090,20.0,157
Mendoza,San Martín,Palmira,50098090,30.0,300
Mendoza,San Martín,Palmira,50098090,50.0,195
Mendoza,San Martín,Palmira,50098090,100.0,86
Mendoza,San Martín,PALMIRA,50098090,226.5,11
Mendoza,San Martín,San Martín,50098100,0.0,3
Mendoza,San Martín,San Martín,50098100,1.0,441
Mendoza,San Martín,San Martín,50098100,2.0,281
Mendoza,San Martín,San Martín,50098100,3.0,59
Mendoza,San Martín,San Martín,50098100,5.0,38
Mendoza,San Martín,San Martín,50098100,6.0,154
Mendoza,San Martín,San Martín,50098100,10.0,85
Mendoza,San Martín,San Martín,50098100,12.0,12
Mendoza,San Martín,San Martín,50098100,15.0,488
Mendoza,San Martín,San Martín,50098100,20.0,770
Mendoza,San Martín,San Martín,50098100,24.0,51
Mendoza,San Martín,San Martín,50098100,30.0,1640
Mendoza,San Martín,San Martín,50098100,50.0,3675
Mendoza,San Martín,San Martín,50098100,100.0,2378
Mendoza,San Martín,San Martín,50098100,226.5,60
Mendoza,San Martín,San Martín,50098100,300.0,2546
Mendoza,San Martín,San Martín,50098100,500.0,11
Mendoza,San Martín,San Martín,50098100,1000.0,4
Mendoza,San Martín,Tres Porteñas,50098110,1.0,104
Mendoza,San Martín,Tres Porteñas,50098110,2.0,66
Mendoza,San Martín,Tres Porteñas,50098110,3.0,12
Mendoza,San Martín,Tres Porteñas,50098110,5.0,7
Mendoza,San Martín,Tres Porteñas,50098110,10.0,20
Mendoza,San Martín,Tres Porteñas,50098110,226.5,8
Mendoza,San Rafael,25 de Mayo,50105220,3.0,3
Mendoza,San Rafael,25 de Mayo,50105220,6.0,79
Mendoza,San Rafael,25 de Mayo,50105220,10.0,10
Mendoza,San Rafael,25 de Mayo,50105220,226.5,11
Mendoza,San Rafael,Barrio Campos El Toledano,50105010,226.5,26
Mendoza,San Rafael,Barrio Echeverria,50105080,226.5,35
Mendoza,San Rafael,Barrio Empleados de Comercio,50105030,226.5,9
Mendoza,San Rafael,Barrio Intendencia,50105040,226.5,6
Mendoza,San Rafael,Barrio Primavera,50105080,226.5,2
Mendoza,San Rafael,Capitán Montoya,50105050,4.0,2
Mendoza,San Rafael,Capitán Montoya,50105050,226.5,23
Mendoza,San Rafael,Cuadro Benegas,50105060,4.0,152
Mendoza,San Rafael,Cuadro Benegas,50105060,6.0,262
Mendoza,San Rafael,Cuadro Benegas,50105060,10.0,2
Mendoza,San Rafael,Cuadro Benegas,50105060,50.0,1453
Mendoza,San Rafael,Cuadro Benegas,50105060,100.0,873
Mendoza,San Rafael,Cuadro Benegas,50105060,226.5,13
Mendoza,San Rafael,Cuadro Benegas,50105060,300.0,786
Mendoza,San Rafael,Cuadro Benegas,50105060,500.0,9
Mendoza,San Rafael,Cuadro Benegas,50105060,600.0,79
Mendoza,San Rafael,Cuadro Nacional,50105080,226.5,6
Mendoza,San Rafael,El Nihuil,50105070,6.0,88
Mendoza,San Rafael,El Nihuil,50105070,226.5,23
Mendoza,San Rafael,El Sosneado,50105080,226.5,17
Mendoza,San Rafael,El Tropezón,50105090,226.5,7
Mendoza,San Rafael,Goudge,50105100,6.0,176
Mendoza,San Rafael,Goudge,50105100,12.0,1
Mendoza,San Rafael,Goudge,50105100,226.5,10
Mendoza,San Rafael,Jaime Prats,50105110,2.0,9
Mendoza,San Rafael,Jaime Prats,50105110,3.0,42
Mendoza,San Rafael,Jaime Prats,50105110,5.0,35
Mendoza,San Rafael,Jaime Prats,50105110,6.0,2
Mendoza,San Rafael,Jaime Prats,50105110,10.0,5
Mendoza,San Rafael,Jaime Prats,50105110,20.0,1
Mendoza,San Rafael,Jaime Prats,50105110,226.5,8
Mendoza,San Rafael,La Llave Nueva,50105120,226.5,19
Mendoza,San Rafael,Las Malvinas,50105130,6.0,53
Mendoza,San Rafael,Las Malvinas,50105130,226.5,3
Mendoza,San Rafael,Los Reyunos,50105140,226.5,17
Mendoza,San Rafael,Monte Comán,50105150,0.0,79
Mendoza,San Rafael,Monte Comán,50105150,2.0,160
Mendoza,San Rafael,Monte Comán,50105150,5.0,205
Mendoza,San Rafael,Monte Comán,50105150,10.0,1
Mendoza,San Rafael,Monte Comán,50105150,226.5,27
Mendoza,San Rafael,Pobre Diablo,50105160,226.5,16
Mendoza,San Rafael,Punta del Agua,50105170,226.5,30
Mendoza,San Rafael,Rama Caída,50105180,4.0,136
Mendoza,San Rafael,Rama Caída,50105180,6.0,273
Mendoza,San Rafael,Rama Caída,50105180,10.0,47
Mendoza,San Rafael,Rama Caída,50105180,226.5,38
Mendoza,San Rafael,Real del Padre,50105190,1.0,53
Mendoza,San Rafael,Real del Padre,50105190,1.5,84
Mendoza,San Rafael,Real del Padre,50105190,2.0,80
Mendoza,San Rafael,Real del Padre,50105190,3.0,182
Mendoza,San Rafael,Real del Padre,50105190,4.0,3
Mendoza,San Rafael,Real del Padre,50105190,5.0,99
Mendoza,San Rafael,Real del Padre,50105190,6.0,140
Mendoza,San Rafael,Real del Padre,50105190,10.0,26
Mendoza,San Rafael,Real del Padre,50105190,20.0,1
Mendoza,San Rafael,Real del Padre,50105190,226.5,4
Mendoza,San Rafael,Salto de Las Rosas,50105200,4.0,151
Mendoza,San Rafael,Salto de Las Rosas,50105200,6.0,212
Mendoza,San Rafael,Salto de Las Rosas,50105200,226.5,15
Mendoza,San Rafael,San Rafael,50105210,0.0,3
Mendoza,San Rafael,San Rafael,50105210,1.0,18
Mendoza,San Rafael,San Rafael,50105210,3.0,25
Mendoza,San Rafael,San Rafael,50105210,4.0,106
Mendoza,San Rafael,San Rafael,50105210,5.0,2
Mendoza,San Rafael,San Rafael,50105210,6.0,1921
Mendoza,San Rafael,San Rafael,50105210,10.0,947
Mendoza,San Rafael,San Rafael,50105210,14.0,2
Mendoza,San Rafael,San Rafael,50105210,15.0,48
Mendoza,San Rafael,San Rafael,50105210,20.0,79
Mendoza,San Rafael,San Rafael,50105210,30.0,33
Mendoza,San Rafael,San Rafael,50105210,45.0,2
Mendoza,San Rafael,San Rafael,50105210,50.0,82
Mendoza,San Rafael,San Rafael,50105210,70.0,1
Mendoza,San Rafael,San Rafael,50105210,100.0,3332
Mendoza,San Rafael,San Rafael,50105210,200.0,74
Mendoza,San Rafael,San Rafael,50105210,226.5,110
Mendoza,San Rafael,San Rafael,50105210,300.0,3337
Mendoza,San Rafael,San Rafael,50105210,400.0,2
Mendoza,San Rafael,San Rafael,50105210,500.0,432
Mendoza,San Rafael,San Rafael,50105210,600.0,114
Mendoza,San Rafael,San Rafael,50105210,700.0,50
Mendoza,San Rafael,San Rafael,50105210,800.0,8
Mendoza,San Rafael,San Rafael,50105210,940.0,535
Mendoza,San Rafael,Villa Atuel,50105230,0.0,1
Mendoza,San Rafael,Villa Atuel,50105230,2.0,2
Mendoza,San Rafael,Villa Atuel,50105230,3.0,6
Mendoza,San Rafael,Villa Atuel,50105230,4.0,1
Mendoza,San Rafael,Villa Atuel,50105230,5.0,5
Mendoza,San Rafael,Villa Atuel,50105230,6.0,231
Mendoza,San Rafael,Villa Atuel,50105230,10.0,1
Mendoza,San Rafael,Villa Atuel,50105230,226.5,8
Mendoza,San Rafael,Villa Atuel Norte,50105240,4.0,102
Mendoza,San Rafael,Villa Atuel Norte,50105240,226.5,8
Mendoza,Santa Rosa,Barrio 12 de Octubre,50112010,50.0,1
Mendoza,Santa Rosa,Barrio 12 de Octubre,50112010,226.5,1
Mendoza,Santa Rosa,Barrio 12 de Octubre,50112010,300.0,1
Mendoza,Santa Rosa,Barrio María Auxiliadora,50112020,226.5,2
Mendoza,Santa Rosa,Barrio Molina Cabrera,50112030,226.5,4
Mendoza,Santa Rosa,La Dormida,50112040,1.0,143
Mendoza,Santa Rosa,La Dormida,50112040,2.0,91
Mendoza,Santa Rosa,La Dormida,50112040,3.0,31
Mendoza,Santa Rosa,La Dormida,50112040,5.0,10
Mendoza,Santa Rosa,La Dormida,50112040,10.0,28
Mendoza,Santa Rosa,La Dormida,50112040,226.5,24
Mendoza,Santa Rosa,Las Catitas,50112050,1.0,190
Mendoza,Santa Rosa,Las Catitas,50112050,2.0,121
Mendoza,Santa Rosa,Las Catitas,50112050,3.0,21
Mendoza,Santa Rosa,Las Catitas,50112050,5.0,13
Mendoza,Santa Rosa,Las Catitas,50112050,10.0,37
Mendoza,Santa Rosa,Las Catitas,50112050,226.5,22
Mendoza,Santa Rosa,Santa Rosa,50112060,0.0,2
Mendoza,Santa Rosa,Santa Rosa,50112060,1.0,68
Mendoza,Santa Rosa,Santa Rosa,50112060,2.0,43
Mendoza,Santa Rosa,Santa Rosa,50112060,3.0,24
Mendoza,Santa Rosa,Santa Rosa,50112060,5.0,5
Mendoza,Santa Rosa,Santa Rosa,50112060,10.0,13
Mendoza,Santa Rosa,Santa Rosa,50112060,226.5,14
Mendoza,Tunuyán,Barrio San Cayetano,50119010,226.5,15
Mendoza,Tunuyán,Campo Los Andes,50119020,20.0,55
Mendoza,Tunuyán,Campo Los Andes,50119020,226.5,2
Mendoza,Tunuyán,Colonia Las Rosas,50119030,4.0,5
Mendoza,Tunuyán,Colonia Las Rosas,50119030,6.0,165
Mendoza,Tunuyán,Colonia Las Rosas,50119030,10.0,33
Mendoza,Tunuyán,Colonia Las Rosas,50119030,20.0,1
Mendoza,Tunuyán,Colonia Las Rosas,50119030,30.0,7
Mendoza,Tunuyán,Colonia Las Rosas,50119030,226.5,28
Mendoza,Tunuyán,El Manzano,50119040,226.5,28
Mendoza,Tunuyán,Los Sauces,50119050,4.0,1
Mendoza,Tunuyán,Los Sauces,50119050,6.0,3
Mendoza,Tunuyán,Los Sauces,50119050,10.0,21
Mendoza,Tunuyán,Los Sauces,50119050,20.0,1
Mendoza,Tunuyán,Los Sauces,50119050,30.0,5
Mendoza,Tunuyán,Los Sauces,50119050,226.5,25
Mendoza,Tunuyán,Tunuyán,50119060,0.0,6
Mendoza,Tunuyán,Tunuyán,50119060,0.26,1
Mendoza,Tunuyán,Tunuyán,50119060,1.0,1
Mendoza,Tunuyán,Tunuyán,50119060,3.0,23
Mendoza,Tunuyán,Tunuyán,50119060,4.0,404
Mendoza,Tunuyán,Tunuyán,50119060,6.0,5
Mendoza,Tunuyán,Tunuyán,50119060,10.0,924
Mendoza,Tunuyán,Tunuyán,50119060,15.0,7
Mendoza,Tunuyán,Tunuyán,50119060,20.0,36
Mendoza,Tunuyán,Tunuyán,50119060,30.0,8
Mendoza,Tunuyán,Tunuyán,50119060,50.0,4
Mendoza,Tunuyán,Tunuyán,50119060,100.0,290
Mendoza,Tunuyán,Tunuyán,50119060,200.0,16
Mendoza,Tunuyán,Tunuyán,50119060,226.5,46
Mendoza,Tunuyán,Tunuyán,50119060,300.0,851
Mendoza,Tunuyán,Tunuyán,50119060,400.0,19
Mendoza,Tunuyán,Tunuyán,50119060,500.0,74
Mendoza,Tunuyán,Tunuyán,50119060,600.0,237
Mendoza,Tunuyán,Tunuyán,50119060,700.0,3
Mendoza,Tunuyán,Tunuyán,50119060,800.0,40
Mendoza,Tunuyán,Tunuyán,50119060,940.0,132
Mendoza,Tunuyán,Vista Flores,50119070,3.0,30
Mendoza,Tunuyán,Vista Flores,50119070,6.0,35
Mendoza,Tunuyán,Vista Flores,50119070,10.0,188
Mendoza,Tunuyán,Vista Flores,50119070,20.0,11
Mendoza,Tunuyán,Vista Flores,50119070,30.0,7
Mendoza,Tunuyán,Vista Flores,50119070,226.5,29
Mendoza,Tupungato,Barrio Belgrano Norte,50126010,226.5,6
Mendoza,Tupungato,Cordón del Plata,50126020,0.0,18
Mendoza,Tupungato,Cordón del Plata,50126020,5.0,227
Mendoza,Tupungato,Cordón del Plata,50126020,10.0,99
Mendoza,Tupungato,Cordón del Plata,50126020,226.5,32
Mendoza,Tupungato,El Peral,50126030,226.5,21
Mendoza,Tupungato,El Zampal,50126035,226.5,21
Mendoza,Tupungato,La Arboleda,50126040,4.0,45
Mendoza,Tupungato,La Arboleda,50126040,226.5,13
Mendoza,Tupungato,San José,50126050,10.0,21
Mendoza,Tupungato,San José,50126050,50.0,2
Mendoza,Tupungato,San José,50126050,226.5,39
Mendoza,Tupungato,Tupungato,50126060,0.0,3
Mendoza,Tupungato,Tupungato,50126060,0.5,1
Mendoza,Tupungato,Tupungato,50126060,3.0,20
Mendoza,Tupungato,Tupungato,50126060,6.0,24
Mendoza,Tupungato,Tupungato,50126060,9.0,1
Mendoza,Tupungato,Tupungato,50126060,10.0,649
Mendoza,Tupungato,Tupungato,50126060,14.0,1
Mendoza,Tupungato,Tupungato,50126060,15.0,121
Mendoza,Tupungato,Tupungato,50126060,226.5,76
Mendoza,Tupungato,Villa Bastias,50126020,226.5,10
Misiones,25 de Mayo,25 DE MAYO,54119060,0.0,538
Misiones,25 de Mayo,25 de Mayo,54119060,0.51,2
Misiones,25 de Mayo,25 de Mayo,54119060,226.5,44
Misiones,25 de Mayo,Alba Posse,54119010,10.0,36
Misiones,25 de Mayo,Alba Posse,54119010,20.0,4
Misiones,25 de Mayo,Alba Posse,54119010,226.5,5
Misiones,25 de Mayo,Alicia Baja,54119025,10.0,78
Misiones,25 de Mayo,Alicia Baja,54119025,226.5,1
Misiones,25 de Mayo,Colonia Alicia,54119020,0.0,20
Misiones,25 de Mayo,Colonia Alicia,54119020,10.0,96
Misiones,25 de Mayo,Colonia Alicia,54119020,226.5,7
Misiones,25 de Mayo,Colonia Aurora,54119030,0.0,10
Misiones,25 de Mayo,Colonia Aurora,54119030,0.5,1
Misiones,25 de Mayo,Colonia Aurora,54119030,10.0,164
Misiones,25 de Mayo,Colonia Aurora,54119030,226.5,17
Misiones,25 de Mayo,San Francisco de Asís,54119040,0.0,40
Misiones,25 de Mayo,San Francisco de Asís,54119040,10.0,37
Misiones,25 de Mayo,San Francisco de Asís,54119040,20.0,3
Misiones,25 de Mayo,San Francisco de Asís,54119040,226.5,15
Misiones,25 de Mayo,Santa Rita,54119050,0.0,150
Misiones,25 de Mayo,Santa Rita,54119050,0.5,1
Misiones,25 de Mayo,Santa Rita,54119050,10.0,75
Misiones,25 de Mayo,Santa Rita,54119050,20.0,5
Misiones,25 de Mayo,Santa Rita,54119050,226.5,11
Misiones,Apóstoles,Apóstoles,54007010,0.5,1
Misiones,Apóstoles,Apóstoles,54007010,1.0,129
Misiones,Apóstoles,Apóstoles,54007010,2.0,3530
Misiones,Apóstoles,Apóstoles,54007010,3.0,149
Misiones,Apóstoles,Apóstoles,54007010,6.0,242
Misiones,Apóstoles,Apóstoles,54007010,10.0,492
Misiones,Apóstoles,Apóstoles,54007010,15.0,202
Misiones,Apóstoles,Apóstoles,54007010,20.0,7
Misiones,Apóstoles,Apóstoles,54007010,25.0,56
Misiones,Apóstoles,Apóstoles,54007010,30.0,4
Misiones,Apóstoles,Apóstoles,54007010,50.0,25
Misiones,Apóstoles,Apóstoles,54007010,100.0,11
Misiones,Apóstoles,Apóstoles,54007010,226.5,110
Misiones,Apóstoles,Azara,54007020,0.5,1
Misiones,Apóstoles,Azara,54007020,1.0,124
Misiones,Apóstoles,Azara,54007020,2.0,24
Misiones,Apóstoles,Azara,54007020,3.0,8
Misiones,Apóstoles,Azara,54007020,10.0,23
Misiones,Apóstoles,Azara,54007020,15.0,5
Misiones,Apóstoles,Azara,54007020,25.0,1
Misiones,Apóstoles,Azara,54007020,226.5,16
Misiones,Apóstoles,Barrio Rural,54007025,226.5,5
Misiones,Apóstoles,Estación Apóstoles,54007030,226.5,5
Misiones,Apóstoles,Pindapoy,54007040,226.5,8
Misiones,Apóstoles,Rincón de Azara,54007050,226.5,2
Misiones,Apóstoles,San José,54007060,1.0,424
Misiones,Apóstoles,San José,54007060,3.0,1
Misiones,Apóstoles,San José,54007060,6.0,5
Misiones,Apóstoles,San José,54007060,10.0,77
Misiones,Apóstoles,San José,54007060,15.0,9
Misiones,Apóstoles,San José,54007060,20.0,1
Misiones,Apóstoles,San José,54007060,25.0,8
Misiones,Apóstoles,San José,54007060,30.0,1
Misiones,Apóstoles,San José,54007060,226.5,13
Misiones,Apóstoles,Tres Capones,54007070,226.5,16
Misiones,Cainguás,Aristóbulo del Valle,54014010,0.5,2
Misiones,Cainguás,Aristóbulo del Valle,54014010,1.0,466
Misiones,Cainguás,Aristóbulo del Valle,54014010,2.0,364
Misiones,Cainguás,Aristóbulo del Valle,54014010,5.0,308
Misiones,Cainguás,Aristóbulo del Valle,54014010,6.0,53
Misiones,Cainguás,Aristóbulo del Valle,54014010,10.0,1201
Misiones,Cainguás,Aristóbulo del Valle,54014010,20.0,123
Misiones,Cainguás,Aristóbulo del Valle,54014010,30.0,6
Misiones,Cainguás,Aristóbulo del Valle,54014010,226.5,45
Misiones,Cainguás,Campo Grande,54014020,0.0,0
Misiones,Cainguás,Campo Grande,54014020,0.5,1
Misiones,Cainguás,Campo Grande,54014020,6.0,1
Misiones,Cainguás,Campo Grande,54014020,10.0,867
Misiones,Cainguás,Campo Grande,54014020,20.0,2
Misiones,Cainguás,Campo Grande,54014020,30.0,415
Misiones,Cainguás,Campo Grande,54014020,50.0,367
Misiones,Cainguás,Campo Grande,54014020,226.5,9
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,0.0,32
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,1.0,1
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,3.0,304
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,4.0,1197
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,5.0,21
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,6.0,8
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,10.0,1
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,30.0,2
Misiones,Cainguás,Dos de Mayo Núcleo I,54014030,226.5,4
Misiones,Cainguás,Dos de Mayo Núcleo II,54014030,226.5,15
Misiones,Cainguás,Dos de Mayo Núcleo III,54014050,10.0,287
Misiones,Cainguás,Dos de Mayo Núcleo III,54014050,226.5,1
Misiones,Cainguás,Kilómetro 17,54014055,226.5,4
Misiones,Cainguás,Nucleo Ii,54014055,226.5,3
Misiones,Cainguás,OTROS,0,0.5,6
Misiones,Cainguás,Pueblo Illia,54014070,10.0,83
Misiones,Cainguás,Pueblo Illia,54014070,226.5,3
Misiones,Cainguás,Salto Encantado,54014080,0.5,1
Misiones,Cainguás,Salto Encantado,54014080,1.0,4
Misiones,Cainguás,Salto Encantado,54014080,2.0,12
Misiones,Cainguás,Salto Encantado,54014080,5.0,37
Misiones,Cainguás,Salto Encantado,54014080,10.0,11
Misiones,Cainguás,Salto Encantado,54014080,226.5,30
Misiones,Candelaria,Barrio del Lago,54021005,226.5,14
Misiones,Candelaria,Bonpland,54021010,6.0,1
Misiones,Candelaria,Bonpland,54021010,10.0,19
Misiones,Candelaria,Bonpland,54021010,15.0,1
Misiones,Candelaria,Bonpland,54021010,20.0,2
Misiones,Candelaria,Bonpland,54021010,226.5,7
Misiones,Candelaria,Candelaria,54021020,0.5,2
Misiones,Candelaria,Candelaria,54021020,1.0,1
Misiones,Candelaria,Candelaria,54021020,3.0,19
Misiones,Candelaria,Candelaria,54021020,6.0,75
Misiones,Candelaria,Candelaria,54021020,10.0,300
Misiones,Candelaria,Candelaria,54021020,15.0,10
Misiones,Candelaria,Candelaria,54021020,20.0,10
Misiones,Candelaria,Candelaria,54021020,226.5,43
Misiones,Candelaria,Cerro Corá,54021030,226.5,23
Misiones,Candelaria,Loreto,54021040,226.5,20
Misiones,Candelaria,Mártires,54021050,3.0,8
Misiones,Candelaria,Mártires,54021050,5.0,8
Misiones,Candelaria,Mártires,54021050,226.5,6
Misiones,Candelaria,Profundidad,54021060,5.0,3
Misiones,Candelaria,Profundidad,54021060,226.5,9
Misiones,Candelaria,Puerto Santa Ana,54021070,226.5,8
Misiones,Candelaria,Santa Ana,54021080,1.0,1
Misiones,Candelaria,Santa Ana,54021080,6.0,7
Misiones,Candelaria,Santa Ana,54021080,10.0,727
Misiones,Candelaria,Santa Ana,54021080,15.0,6
Misiones,Candelaria,Santa Ana,54021080,226.5,28
Misiones,Capital,Barrio Nuevo Garupa,54028005,226.5,9
Misiones,Capital,Garupá,54028010,0.0,128
Misiones,Capital,Garupá,54028010,1.0,6
Misiones,Capital,Garupá,54028010,3.0,48
Misiones,Capital,Garupá,54028010,6.0,80
Misiones,Capital,Garupá,54028010,8.0,7
Misiones,Capital,Garupá,54028010,10.0,934
Misiones,Capital,Garupá,54028010,15.0,18
Misiones,Capital,Garupá,54028010,20.0,32
Misiones,Capital,Garupá,54028010,25.0,4
Misiones,Capital,Garupá,54028010,200.0,6135
Misiones,Capital,Garupá,54028010,226.5,72
Misiones,Capital,Garupá,54028010,300.0,5646
Misiones,Capital,Nemesio Parma,54028020,5.0,1
Misiones,Capital,Nemesio Parma,54028020,226.5,67
Misiones,Capital,Posadas,54028030,0.0,640
Misiones,Capital,Posadas,54028030,0.5,6
Misiones,Capital,Posadas,54028030,0.51,2
Misiones,Capital,Posadas,54028030,1.0,92
Misiones,Capital,Posadas,54028030,2.0,3
Misiones,Capital,Posadas,54028030,3.0,265
Misiones,Capital,Posadas,54028030,3.5,4
Misiones,Capital,Posadas,54028030,5.0,3
Misiones,Capital,Posadas,54028030,6.0,704
Misiones,Capital,Posadas,54028030,8.0,22
Misiones,Capital,Posadas,54028030,10.0,774
Misiones,Capital,Posadas,54028030,15.0,278
Misiones,Capital,Posadas,54028030,20.0,707
Misiones,Capital,Posadas,54028030,30.0,243
Misiones,Capital,Posadas,54028030,50.0,31364
Misiones,Capital,Posadas,54028030,100.0,44488
Misiones,Capital,Posadas,54028030,120.0,499
Misiones,Capital,Posadas,54028030,150.0,19
Misiones,Capital,Posadas,54028030,200.0,972
Misiones,Capital,Posadas,54028030,226.5,156
Misiones,Capital,Posadas,54028030,250.0,216
Misiones,Capital,Posadas,54028030,300.0,30791
Misiones,Capital,Posadas,54028030,350.0,5
Misiones,Capital,Posadas,54028030,500.0,924
Misiones,Capital,Posadas,54028030,600.0,2275
Misiones,Capital,Posadas,54028030,1000.0,259
Misiones,Capital,Posadas (Extensión),54028040,226.5,91
Misiones,Concepción,Barra Concepción,54035010,226.5,1
Misiones,Concepción,Concepción de la Sierra,54035020,0.5,1
Misiones,Concepción,Concepción de la Sierra,54035020,1.0,118
Misiones,Concepción,Concepción de la Sierra,54035020,2.0,483
Misiones,Concepción,Concepción de la Sierra,54035020,3.0,11
Misiones,Concepción,Concepción de la Sierra,54035020,6.0,1
Misiones,Concepción,Concepción de la Sierra,54035020,10.0,1
Misiones,Concepción,Concepción de la Sierra,54035020,30.0,1
Misiones,Concepción,Concepción de la Sierra,54035020,226.5,30
Misiones,Concepción,La Corita,54035030,2.0,12
Misiones,Concepción,La Corita,54035030,226.5,3
Misiones,Concepción,Santa María,54035040,226.5,8
Misiones,Eldorado,9 de Julio,54042040,226.5,2
Misiones,Eldorado,9 de Julio Kilómetro 20,54042050,226.5,10
Misiones,Eldorado,Colonia Victoria,54042010,10.0,1
Misiones,Eldorado,Colonia Victoria,54042010,15.0,1
Misiones,Eldorado,Colonia Victoria,54042010,226.5,9
Misiones,Eldorado,Eldorado,54042020,0.5,1
Misiones,Eldorado,Eldorado,54042020,1.0,49
Misiones,Eldorado,Eldorado,54042020,3.0,299
Misiones,Eldorado,Eldorado,54042020,6.0,530
Misiones,Eldorado,Eldorado,54042020,10.0,1819
Misiones,Eldorado,Eldorado,54042020,15.0,74
Misiones,Eldorado,Eldorado,54042020,20.0,682
Misiones,Eldorado,Eldorado,54042020,30.0,14
Misiones,Eldorado,Eldorado,54042020,50.0,2
Misiones,Eldorado,Eldorado,54042020,226.5,326
Misiones,Eldorado,María Magdalena,54042030,226.5,7
Misiones,Eldorado,Nueva Delicia,54042035,226.5,8
Misiones,Eldorado,Pueblo Nuevo,54042055,226.5,3
Misiones,Eldorado,Puerto Mado,54042060,226.5,1
Misiones,Eldorado,Puerto Pinares,54042070,226.5,64
Misiones,Eldorado,Santiago De Liniers,54042080,5.0,1
Misiones,Eldorado,Santiago de Liniers,54042080,226.5,30
Misiones,Eldorado,Valle Hermoso,54042090,226.5,17
Misiones,Eldorado,Villa Roulet,54042100,226.5,18
Misiones,General Manuel Belgrano,Almirante Brown,54049010,226.5,26
Misiones,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0.0,370
Misiones,General Manuel Belgrano,Bernardo de Irigoyen,54049020,30.0,1
Misiones,General Manuel Belgrano,Bernardo de Irigoyen,54049020,226.5,21
Misiones,General Manuel Belgrano,Caburei,54049025,226.5,2
Misiones,General Manuel Belgrano,Dos Hermanas,54049030,0.0,5
Misiones,General Manuel Belgrano,Dos Hermanas,54049030,226.5,8
Misiones,General Manuel Belgrano,Integración,54049040,226.5,4
Misiones,General Manuel Belgrano,Piñalito Norte,54049043,226.5,6
Misiones,General Manuel Belgrano,Puerto Andresito,54049045,226.5,4
Misiones,General Manuel Belgrano,Puerto Deseado,54049047,226.5,6
Misiones,General Manuel Belgrano,San Antonio,54049050,226.5,6
