provincia,partido,localidad,tecnologia,link_indec,accesos
Santiago Del Estero,Banda,Simbolar,FIBRA OPTICA,86035130,3
Santiago Del Estero,Banda,Simbolar,Otros,86035130,1
Santiago Del Estero,Banda,Simbolar,SATELITAL,86035130,7
Santiago Del Estero,Banda,Tramo 16,SATELITAL,86035140,3
Santiago Del Estero,Banda,Tramo 20,ADSL,86035150,1
Santiago Del Estero,Belgrano,Bandera,CABLEMODEM,86042010,281
Santiago Del Estero,Belgrano,Bandera,FIBRA OPTICA,86042010,4
Santiago Del Estero,Belgrano,Bandera,SATELITAL,86042010,135
Santiago Del Estero,Belgrano,Bandera,WIRELESS,86042010,69
Santiago Del Estero,Belgrano,Cuatro Bocas,SATELITAL,86042020,4
Santiago Del Estero,Belgrano,Cuatro Bocas,WIRELESS,86042020,97
Santiago Del Estero,Belgrano,Fortín Inca,FIBRA OPTICA,86042030,1
Santiago Del Estero,Belgrano,Fortín Inca,Otros,86042030,38
Santiago Del Estero,Belgrano,Fortín Inca,SATELITAL,86042030,3
Santiago Del Estero,Belgrano,Fortín Inca,WIRELESS,86042030,110
Santiago Del Estero,Belgrano,Guardia Escolta,ADSL,86042040,8
Santiago Del Estero,Belgrano,Guardia Escolta,FIBRA OPTICA,86042040,1
Santiago Del Estero,Belgrano,Guardia Escolta,Otros,86042040,4
Santiago Del Estero,Belgrano,Guardia Escolta,SATELITAL,86042040,8
Santiago Del Estero,Belgrano,Guardia Escolta,WIRELESS,86042040,13
Santiago Del Estero,Capital,El Deán,SATELITAL,86049010,21
Santiago Del Estero,Capital,El Deán,WIRELESS,86049010,1
Santiago Del Estero,Capital,El Mojón,SATELITAL,86049020,1
Santiago Del Estero,Capital,El Mojón,WIRELESS,86049020,3
Santiago Del Estero,Capital,El Zanjón,SATELITAL,86049030,55
Santiago Del Estero,Capital,El Zanjón,WIRELESS,86049030,97
Santiago Del Estero,Capital,Los Cardozos,FIBRA OPTICA,86049040,2
Santiago Del Estero,Capital,Los Cardozos,SATELITAL,86049040,8
Santiago Del Estero,Capital,Los Cardozos,WIRELESS,86049040,3
Santiago Del Estero,Capital,Maco,SATELITAL,86049050,76
Santiago Del Estero,Capital,Maco,WIRELESS,86049050,78
Santiago Del Estero,Capital,Maquito,SATELITAL,86049060,89
Santiago Del Estero,Capital,Maquito,WIRELESS,86049060,43
Santiago Del Estero,Capital,Morales,SATELITAL,86049070,3
Santiago Del Estero,Capital,Morales,WIRELESS,86049070,3
Santiago Del Estero,Capital,Puesto de San Antonio,SATELITAL,86049080,12
Santiago Del Estero,Capital,San Pedro,Otros,86049090,250
Santiago Del Estero,Capital,San Pedro,WIRELESS,86049090,4
Santiago Del Estero,Capital,Santa María,ADSL,86049100,1
Santiago Del Estero,Capital,Santa María,FIBRA OPTICA,86049100,1
Santiago Del Estero,Capital,Santa María,SATELITAL,86049100,10
Santiago Del Estero,Capital,Santa María,WIRELESS,86049100,4
Santiago Del Estero,Capital,Santiago del Estero,ADSL,86049110,1122
Santiago Del Estero,Capital,Santiago del Estero,CABLEMODEM,86049110,35664
Santiago Del Estero,Capital,Santiago del Estero,DIAL UP,86049110,2
Santiago Del Estero,Capital,Santiago del Estero,FIBRA OPTICA,86049110,36958
Santiago Del Estero,Capital,Santiago del Estero,Otros,86049110,2
Santiago Del Estero,Capital,Santiago del Estero,SATELITAL,86049110,172
Santiago Del Estero,Capital,Santiago del Estero,WIRELESS,86049110,1709
Santiago Del Estero,Capital,Vuelta de la Barranca,SATELITAL,86049120,34
Santiago Del Estero,Capital,Vuelta de la Barranca,WIRELESS,86049120,4
Santiago Del Estero,Capital,Yanda,WIRELESS,86049130,38
Santiago Del Estero,Choya,Ancaján,SATELITAL,86063010,2
Santiago Del Estero,Choya,Choya,ADSL,86063020,86
Santiago Del Estero,Choya,Choya,FIBRA OPTICA,86063020,3
Santiago Del Estero,Choya,Choya,SATELITAL,86063020,9
Santiago Del Estero,Choya,Estación La Punta,ADSL,86063030,254
Santiago Del Estero,Choya,Estación La Punta,SATELITAL,86063030,3
Santiago Del Estero,Choya,Frías,ADSL,86063040,770
Santiago Del Estero,Choya,Frías,CABLEMODEM,86063040,10
Santiago Del Estero,Choya,Frías,FIBRA OPTICA,86063040,3596
Santiago Del Estero,Choya,Frías,Otros,86063040,0
Santiago Del Estero,Choya,Frías,SATELITAL,86063040,108
Santiago Del Estero,Choya,Frías,WIRELESS,86063040,782
Santiago Del Estero,Choya,Laprida,FIBRA OPTICA,86063050,4
Santiago Del Estero,Choya,Laprida,WIRELESS,86063050,5
Santiago Del Estero,Choya,San Pedro,SATELITAL,86063070,2
Santiago Del Estero,Choya,Tapso,FIBRA OPTICA,86063080,1
Santiago Del Estero,Choya,Tapso,SATELITAL,86063080,5
Santiago Del Estero,Choya,Tapso,WIRELESS,86063080,71
Santiago Del Estero,Choya,Villa La Punta,FIBRA OPTICA,86063090,4
Santiago Del Estero,Choya,Villa La Punta,SATELITAL,86063090,7
Santiago Del Estero,Choya,Villa La Punta,WIRELESS,86063090,5
Santiago Del Estero,Copo,El Caburé,FIBRA OPTICA,86056010,1
Santiago Del Estero,Copo,El Caburé,Otros,86056010,20
Santiago Del Estero,Copo,El Caburé,SATELITAL,86056010,7
Santiago Del Estero,Copo,El Caburé,WIRELESS,86056010,100
Santiago Del Estero,Copo,La Firmeza,SATELITAL,86056020,1
Santiago Del Estero,Copo,La Firmeza,WIRELESS,86056020,20
Santiago Del Estero,Copo,Los Pirpintos,FIBRA OPTICA,86056030,200
Santiago Del Estero,Copo,Los Pirpintos,SATELITAL,86056030,1
Santiago Del Estero,Copo,Los Tigres,Otros,86056040,80
Santiago Del Estero,Copo,Los Tigres,SATELITAL,86056040,1
Santiago Del Estero,Copo,Los Tigres,WIRELESS,86056040,50
Santiago Del Estero,Copo,Monte Quemado,FIBRA OPTICA,86056050,243
Santiago Del Estero,Copo,Monte Quemado,Otros,86056050,2
Santiago Del Estero,Copo,Monte Quemado,SATELITAL,86056050,15
Santiago Del Estero,Copo,Nueva Esperanza,SATELITAL,86056060,5
Santiago Del Estero,Copo,Nueva Esperanza,WIRELESS,86056060,50
Santiago Del Estero,Copo,Pampa de los Guanacos,FIBRA OPTICA,86056070,204
Santiago Del Estero,Copo,Pampa de los Guanacos,SATELITAL,86056070,14
Santiago Del Estero,Copo,Pampa de los Guanacos,WIRELESS,86056070,1
Santiago Del Estero,Copo,San José del Boquerón,Otros,86056080,120
Santiago Del Estero,Copo,San José del Boquerón,SATELITAL,86056080,91
Santiago Del Estero,Copo,San José del Boquerón,WIRELESS,86056080,5
Santiago Del Estero,Copo,Urutaú,SATELITAL,86056090,1
Santiago Del Estero,Copo,Urutaú,WIRELESS,86056090,30
Santiago Del Estero,Figueroa,Bandera Bajada,FIBRA OPTICA,86070010,3
Santiago Del Estero,Figueroa,Bandera Bajada,SATELITAL,86070010,13
Santiago Del Estero,Figueroa,Bandera Bajada,WIRELESS,86070010,5
Santiago Del Estero,Figueroa,Caspi Corral,ADSL,86070020,2
Santiago Del Estero,Figueroa,Caspi Corral,WIRELESS,86070020,5
Santiago Del Estero,Figueroa,Colonia San Juan,WIRELESS,86070030,2
Santiago Del Estero,Figueroa,La Cañada,FIBRA OPTICA,86070060,3
Santiago Del Estero,Figueroa,La Cañada,SATELITAL,86070060,2
Santiago Del Estero,Figueroa,La Cañada,WIRELESS,86070060,45
Santiago Del Estero,Figueroa,La Invernada,ADSL,86070070,1
Santiago Del Estero,Figueroa,La Invernada,FIBRA OPTICA,86070070,2
Santiago Del Estero,Figueroa,La Invernada,SATELITAL,86070070,2
Santiago Del Estero,Figueroa,La Invernada,WIRELESS,86070070,3
Santiago Del Estero,Figueroa,Minerva,SATELITAL,86070080,1
Santiago Del Estero,Figueroa,Vaca Huañuna,FIBRA OPTICA,86070090,1
Santiago Del Estero,Figueroa,Vaca Huañuna,WIRELESS,86070090,4
Santiago Del Estero,Figueroa,Villa Figueroa,FIBRA OPTICA,86070100,1
Santiago Del Estero,Figueroa,Villa Figueroa,WIRELESS,86070100,3
Santiago Del Estero,General Taboada,Añatuya,CABLEMODEM,86077010,816
Santiago Del Estero,General Taboada,Añatuya,FIBRA OPTICA,86077010,3313
Santiago Del Estero,General Taboada,Añatuya,Otros,86077010,203
Santiago Del Estero,General Taboada,Añatuya,SATELITAL,86077010,26
Santiago Del Estero,General Taboada,Añatuya,WIRELESS,86077010,365
Santiago Del Estero,General Taboada,Averías,FIBRA OPTICA,86077020,2
Santiago Del Estero,General Taboada,Averías,Otros,86077020,29
Santiago Del Estero,General Taboada,Averías,SATELITAL,86077020,8
Santiago Del Estero,General Taboada,Estación Tacañitas,FIBRA OPTICA,86077030,2
Santiago Del Estero,General Taboada,Estación Tacañitas,Otros,86077030,84
Santiago Del Estero,General Taboada,Estación Tacañitas,SATELITAL,86077030,6
Santiago Del Estero,General Taboada,La Nena,SATELITAL,86077040,19
Santiago Del Estero,General Taboada,Los Juríes,FIBRA OPTICA,86077050,5
Santiago Del Estero,General Taboada,Los Juríes,Otros,86077050,154
Santiago Del Estero,General Taboada,Los Juríes,SATELITAL,86077050,41
Santiago Del Estero,General Taboada,Tomás Young,Otros,86077060,43
Santiago Del Estero,General Taboada,Tomás Young,SATELITAL,86077060,23
Santiago Del Estero,General Taboada,Tomás Young,WIRELESS,86077060,2
Santiago Del Estero,Guasayán,Lavalle,ADSL,86084010,1
Santiago Del Estero,Guasayán,Lavalle,Otros,86084010,200
Santiago Del Estero,Guasayán,Lavalle,SATELITAL,86084010,25
Santiago Del Estero,Guasayán,Lavalle,WIRELESS,86084010,1
Santiago Del Estero,Guasayán,San Pedro,ADSL,86084020,1
Santiago Del Estero,Guasayán,San Pedro,SATELITAL,86084020,31
Santiago Del Estero,Guasayán,San Pedro,WIRELESS,86084020,2
Santiago Del Estero,Jiménez,El Arenal,Otros,86091005,72
Santiago Del Estero,Jiménez,El Arenal,SATELITAL,86091005,28
Santiago Del Estero,Jiménez,El Bobadal,Otros,86091010,5
Santiago Del Estero,Jiménez,El Bobadal,SATELITAL,86091010,8
Santiago Del Estero,Jiménez,El Charco,FIBRA OPTICA,86091020,3
Santiago Del Estero,Jiménez,El Charco,Otros,86091020,30
Santiago Del Estero,Jiménez,El Charco,SATELITAL,86091020,18
Santiago Del Estero,Jiménez,El Rincón,SATELITAL,86091030,5
Santiago Del Estero,Jiménez,Gramilla,FIBRA OPTICA,86091040,1
Santiago Del Estero,Jiménez,Gramilla,Otros,86091040,48
Santiago Del Estero,Jiménez,Gramilla,SATELITAL,86091040,1
Santiago Del Estero,Jiménez,Gramilla,WIRELESS,86091040,1
Santiago Del Estero,Jiménez,Isca Yacu,Otros,86091050,7
Santiago Del Estero,Jiménez,Isca Yacu,SATELITAL,86091050,8
Santiago Del Estero,Jiménez,Isca Yacu Semaul,SATELITAL,86091060,11
Santiago Del Estero,Jiménez,Pozo Hondo,FIBRA OPTICA,86091070,3
Santiago Del Estero,Jiménez,Pozo Hondo,Otros,86091070,181
Santiago Del Estero,Jiménez,Pozo Hondo,SATELITAL,86091070,10
Santiago Del Estero,Jiménez,San Pedro,SATELITAL,86091080,24
Santiago Del Estero,Juan F. Ibarra,El Colorado,Otros,86098010,20
Santiago Del Estero,Juan F. Ibarra,El Colorado,SATELITAL,86098010,36
Santiago Del Estero,Juan F. Ibarra,El Cuadrado,SATELITAL,86098020,32
Santiago Del Estero,Juan F. Ibarra,El Cuadrado,WIRELESS,86098020,121
Santiago Del Estero,Juan F. Ibarra,Matará,FIBRA OPTICA,86098030,4
Santiago Del Estero,Juan F. Ibarra,Matará,SATELITAL,86098030,5
Santiago Del Estero,Juan F. Ibarra,Matará,WIRELESS,86098030,20
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,ADSL,86098040,18
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,SATELITAL,86098040,10
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,WIRELESS,86098040,73
Santiago Del Estero,Juan F. Ibarra,Vilelas,ADSL,86098050,1
Santiago Del Estero,Juan F. Ibarra,Vilelas,Otros,86098050,1
Santiago Del Estero,Juan F. Ibarra,Vilelas,SATELITAL,86098050,20
Santiago Del Estero,Juan F. Ibarra,Vilelas,WIRELESS,86098050,1
Santiago Del Estero,Juan F. Ibarra,Yuchán,SATELITAL,86098060,2
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),CABLEMODEM,86105010,6196
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),SATELITAL,86105010,17
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),WIRELESS,86105010,341
Santiago Del Estero,Mitre,Villa Unión,FIBRA OPTICA,86112010,1
Santiago Del Estero,Mitre,Villa Unión,Otros,86112010,3
Santiago Del Estero,Mitre,Villa Unión,SATELITAL,86112010,2
Santiago Del Estero,Mitre,Villa Unión,WIRELESS,86112010,1
Santiago Del Estero,Moreno,Aerolito,ADSL,86119010,1
Santiago Del Estero,Moreno,Aerolito,Otros,86119010,25
Santiago Del Estero,Moreno,Aerolito,SATELITAL,86119010,8
Santiago Del Estero,Moreno,Alhuampa,ADSL,86119020,1
Santiago Del Estero,Moreno,Alhuampa,FIBRA OPTICA,86119020,1
Santiago Del Estero,Moreno,Alhuampa,Otros,86119020,20
Santiago Del Estero,Moreno,Alhuampa,SATELITAL,86119020,4
Santiago Del Estero,Moreno,Hasse,ADSL,86119030,1
Santiago Del Estero,Moreno,Hasse,Otros,86119030,15
Santiago Del Estero,Moreno,Hasse,SATELITAL,86119030,1
Santiago Del Estero,Moreno,Hernán Mejía Miraval,ADSL,86119040,1
Santiago Del Estero,Moreno,Hernán Mejía Miraval,SATELITAL,86119040,6
Santiago Del Estero,Moreno,Las Tinajas,SATELITAL,86119050,15
Santiago Del Estero,Moreno,Libertad,SATELITAL,86119060,8
Santiago Del Estero,Moreno,Lilo Viejo,SATELITAL,86119070,3
Santiago Del Estero,Moreno,Patay,SATELITAL,86119080,2
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),ADSL,86119090,1
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),FIBRA OPTICA,86119090,1
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),Otros,86119090,50
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),SATELITAL,86119090,19
Santiago Del Estero,Moreno,Quimilí,ADSL,86119100,80
Santiago Del Estero,Moreno,Quimilí,CABLEMODEM,86119100,661
Santiago Del Estero,Moreno,Quimilí,FIBRA OPTICA,86119100,1
Santiago Del Estero,Moreno,Quimilí,Otros,86119100,250
Santiago Del Estero,Moreno,Quimilí,SATELITAL,86119100,140
Santiago Del Estero,Moreno,Quimilí,WIRELESS,86119100,9
Santiago Del Estero,Moreno,Roversi,ADSL,86119110,1
Santiago Del Estero,Moreno,Roversi,Otros,86119110,15
Santiago Del Estero,Moreno,Roversi,SATELITAL,86119110,21
Santiago Del Estero,Moreno,Tintina,FIBRA OPTICA,86119120,195
Santiago Del Estero,Moreno,Tintina,SATELITAL,86119120,17
Santiago Del Estero,Moreno,Weisburd,SATELITAL,86119130,9
Santiago Del Estero,Moreno,Weisburd,WIRELESS,86119130,43
Santiago Del Estero,Ojo de Agua,El 49,SATELITAL,86126010,16
Santiago Del Estero,Ojo de Agua,OTROS,SATELITAL,0,4
Santiago Del Estero,Ojo de Agua,Sol de Julio,FIBRA OPTICA,86126020,4
Santiago Del Estero,Ojo de Agua,Sol de Julio,SATELITAL,86126020,19
Santiago Del Estero,Ojo de Agua,Sol de Julio,WIRELESS,86126020,39
Santiago Del Estero,Ojo de Agua,Villa Ojo de Agua,FIBRA OPTICA,86126030,1
Santiago Del Estero,Ojo de Agua,Villa Ojo de Agua,Otros,86126030,333
Santiago Del Estero,Ojo de Agua,Villa Ojo de Agua,SATELITAL,86126030,83
Santiago Del Estero,Ojo de Agua,Villa Ojo de Agua,WIRELESS,86126030,62
Santiago Del Estero,OTROS,Otros,Otros,0,310
Santiago Del Estero,Pellegrini,El Mojón,FIBRA OPTICA,86133010,3
Santiago Del Estero,Pellegrini,El Mojón,Otros,86133010,20
Santiago Del Estero,Pellegrini,El Mojón,SATELITAL,86133010,28
Santiago Del Estero,Pellegrini,El Mojón,WIRELESS,86133010,4
Santiago Del Estero,Pellegrini,Las Delicias,Otros,86133020,38
Santiago Del Estero,Pellegrini,Las Delicias,SATELITAL,86133020,36
Santiago Del Estero,Pellegrini,Las Delicias,WIRELESS,86133020,3
Santiago Del Estero,Pellegrini,Nueva Esperanza,FIBRA OPTICA,86133030,4
Santiago Del Estero,Pellegrini,Nueva Esperanza,Otros,86133030,135
Santiago Del Estero,Pellegrini,Nueva Esperanza,SATELITAL,86133030,45
Santiago Del Estero,Pellegrini,Nueva Esperanza,WIRELESS,86133030,10
Santiago Del Estero,Pellegrini,Pozo Betbeder,SATELITAL,86133040,6
Santiago Del Estero,Pellegrini,Rapelli,ADSL,86133050,1
Santiago Del Estero,Pellegrini,Rapelli,FIBRA OPTICA,86133050,2
Santiago Del Estero,Pellegrini,Rapelli,Otros,86133050,13
Santiago Del Estero,Pellegrini,Rapelli,SATELITAL,86133050,17
Santiago Del Estero,Pellegrini,Santo Domingo,Otros,86133060,60
Santiago Del Estero,Pellegrini,Santo Domingo,SATELITAL,86133060,23
Santiago Del Estero,Pellegrini,Santo Domingo,WIRELESS,86133060,5
Santiago Del Estero,Quebrachos,Ramírez de Velazco,ADSL,86140010,1
Santiago Del Estero,Quebrachos,Ramírez de Velazco,SATELITAL,86140010,1
Santiago Del Estero,Quebrachos,Sumampa,CABLEMODEM,86140020,147
Santiago Del Estero,Quebrachos,Sumampa,FIBRA OPTICA,86140020,2
Santiago Del Estero,Quebrachos,Sumampa,SATELITAL,86140020,29
Santiago Del Estero,Quebrachos,Sumampa,WIRELESS,86140020,45
Santiago Del Estero,Quebrachos,Sumampa Viejo,SATELITAL,86140030,14
Santiago Del Estero,Quebrachos,Sumampa Viejo,WIRELESS,86140030,18
Santiago Del Estero,Río Hondo,Chañar Pozo de Abajo,Otros,86147010,3
Santiago Del Estero,Río Hondo,Chañar Pozo de Abajo,SATELITAL,86147010,2
Santiago Del Estero,Río Hondo,Chauchillas,Otros,86147020,2
Santiago Del Estero,Río Hondo,Chauchillas,SATELITAL,86147020,1
Santiago Del Estero,Río Hondo,Colonia Tinco,FIBRA OPTICA,86147030,2
Santiago Del Estero,Río Hondo,Colonia Tinco,Otros,86147030,4
Santiago Del Estero,Río Hondo,Colonia Tinco,SATELITAL,86147030,14
Santiago Del Estero,Río Hondo,El Charco,SATELITAL,86147040,4
Santiago Del Estero,Río Hondo,Gramilla,SATELITAL,86147050,1
Santiago Del Estero,Río Hondo,Gramilla,WIRELESS,86147050,73
Santiago Del Estero,Río Hondo,La Nueva Donosa,SATELITAL,86147060,16
Santiago Del Estero,Río Hondo,Los Núñez,FIBRA OPTICA,86147080,3
Santiago Del Estero,Río Hondo,Los Núñez,Otros,86147080,8
Santiago Del Estero,Río Hondo,Mansupa,Otros,86147090,2
Santiago Del Estero,Río Hondo,Mansupa,SATELITAL,86147090,9
Santiago Del Estero,Río Hondo,Mansupa,WIRELESS,86147090,1
Santiago Del Estero,Río Hondo,Pozuelos,FIBRA OPTICA,86147100,1
Santiago Del Estero,Río Hondo,Pozuelos,SATELITAL,86147100,1
Santiago Del Estero,Río Hondo,Termas de Río Hondo,ADSL,86147130,278
Santiago Del Estero,Río Hondo,Termas de Río Hondo,FIBRA OPTICA,86147130,6
Santiago Del Estero,Río Hondo,Termas de Río Hondo,Otros,86147130,80
Santiago Del Estero,Río Hondo,Termas de Río Hondo,SATELITAL,86147130,36
Santiago Del Estero,Río Hondo,Termas de Río Hondo,WIRELESS,86147130,378
Santiago Del Estero,Río Hondo,Villa Giménez,SATELITAL,86147140,1
Santiago Del Estero,Río Hondo,Villa Río Hondo,Otros,86147150,10
Santiago Del Estero,Río Hondo,Villa Río Hondo,SATELITAL,86147150,7
Santiago Del Estero,Río Hondo,Villa Río Hondo,WIRELESS,86147150,1
Santiago Del Estero,Río Hondo,Vinará,SATELITAL,86147170,1
Santiago Del Estero,Rivadavia,Colonia Alpina,CABLEMODEM,86154010,50
Santiago Del Estero,Rivadavia,Colonia Alpina,SATELITAL,86154010,10
Santiago Del Estero,Rivadavia,Colonia Alpina,WIRELESS,86154010,45
Santiago Del Estero,Rivadavia,Palo Negro,FIBRA OPTICA,86154020,1
Santiago Del Estero,Rivadavia,Palo Negro,WIRELESS,86154020,8
Santiago Del Estero,Rivadavia,Selva,CABLEMODEM,86154030,557
Santiago Del Estero,Rivadavia,Selva,FIBRA OPTICA,86154030,623
Santiago Del Estero,Rivadavia,Selva,SATELITAL,86154030,6
Santiago Del Estero,Rivadavia,Selva,WIRELESS,86154030,402
Santiago Del Estero,Robles,Beltrán,ADSL,86161010,81
Santiago Del Estero,Robles,Beltrán,SATELITAL,86161010,13
Santiago Del Estero,Robles,Beltrán,WIRELESS,86161010,70
Santiago Del Estero,Robles,Colonia El Simbolar,SATELITAL,86161020,5
Santiago Del Estero,Robles,Colonia El Simbolar,WIRELESS,86161020,42
Santiago Del Estero,Robles,Fernández,ADSL,86161030,361
Santiago Del Estero,Robles,Fernández,FIBRA OPTICA,86161030,3
Santiago Del Estero,Robles,Fernández,Otros,86161030,1
Santiago Del Estero,Robles,Fernández,SATELITAL,86161030,27
Santiago Del Estero,Robles,Fernández,WIRELESS,86161030,109
Santiago Del Estero,Robles,Ingeniero Forres (Est. Chaguar Punco),FIBRA OPTICA,86161040,2
Santiago Del Estero,Robles,Ingeniero Forres (Est. Chaguar Punco),SATELITAL,86161040,5
Santiago Del Estero,Robles,Ingeniero Forres (Est. Chaguar Punco),WIRELESS,86161040,99
Santiago Del Estero,Robles,Vilmer,FIBRA OPTICA,86161050,3
Santiago Del Estero,Robles,Vilmer,SATELITAL,86161050,61
Santiago Del Estero,Salavina,Chilca Juliana,FIBRA OPTICA,86168010,2
Santiago Del Estero,Salavina,Chilca Juliana,Otros,86168010,1
Santiago Del Estero,Salavina,Chilca Juliana,SATELITAL,86168010,2
Santiago Del Estero,Salavina,Los Telares,FIBRA OPTICA,86168020,4
Santiago Del Estero,Salavina,Los Telares,Otros,86168020,4
Santiago Del Estero,Salavina,Los Telares,SATELITAL,86168020,7
Santiago Del Estero,Salavina,Los Telares,WIRELESS,86168020,3
Santiago Del Estero,Salavina,Villa Salavina,Otros,86168030,1
Santiago Del Estero,Salavina,Villa Salavina,SATELITAL,86168030,2
Santiago Del Estero,San Martín,Brea Pozo,FIBRA OPTICA,86175010,1
Santiago Del Estero,San Martín,Brea Pozo,Otros,86175010,1
Santiago Del Estero,San Martín,Brea Pozo,SATELITAL,86175010,4
Santiago Del Estero,San Martín,Brea Pozo,WIRELESS,86175010,75
Santiago Del Estero,San Martín,Estación Robles,SATELITAL,86175020,4
Santiago Del Estero,San Martín,Estación Taboada,SATELITAL,86175030,3
Santiago Del Estero,San Martín,Estación Taboada,WIRELESS,86175030,3
Santiago Del Estero,San Martín,Villa Nueva,SATELITAL,86175040,2
Santiago Del Estero,San Martín,Villa Nueva,WIRELESS,86175040,3
Santiago Del Estero,Sarmiento,Garza,ADSL,86182010,1
Santiago Del Estero,Sarmiento,Garza,FIBRA OPTICA,86182010,1
Santiago Del Estero,Sarmiento,Garza,SATELITAL,86182010,6
Santiago Del Estero,Silípica,Árraga,ADSL,86189010,1
Santiago Del Estero,Silípica,Árraga,FIBRA OPTICA,86189010,2
Santiago Del Estero,Silípica,Árraga,SATELITAL,86189010,8
Santiago Del Estero,Silípica,Árraga,WIRELESS,86189010,83
Santiago Del Estero,Silípica,Nueva Francia,ADSL,86189020,1
Santiago Del Estero,Silípica,Nueva Francia,SATELITAL,86189020,2
Santiago Del Estero,Silípica,Nueva Francia,WIRELESS,86189020,31
Santiago Del Estero,Silípica,Simbol,ADSL,86189030,1
Santiago Del Estero,Silípica,Simbol,SATELITAL,86189030,5
Santiago Del Estero,Silípica,Simbol,WIRELESS,86189030,1
Santiago Del Estero,Silípica,Villa Silípica,SATELITAL,86189050,2
Tierra Del Fuego,ANTARTIDA ARGENTINA,Base Orcadas,SATELITAL,0,1
Tierra Del Fuego,Río Grande,Río Grande,ADSL,94007010,1016
Tierra Del Fuego,Río Grande,Río Grande,CABLEMODEM,94007010,19498
Tierra Del Fuego,Río Grande,Río Grande,DIAL UP,94007010,133
Tierra Del Fuego,Río Grande,Río Grande,FIBRA OPTICA,94007010,5962
Tierra Del Fuego,Río Grande,Río Grande,OTROS,94007010,1
Tierra Del Fuego,Río Grande,Río Grande,SATELITAL,94007010,2746
Tierra Del Fuego,Río Grande,Río Grande,WIRELESS,94007010,4
Tierra Del Fuego,Río Grande,Tolhuin,ADSL,94007020,143
Tierra Del Fuego,Río Grande,Tolhuin,FIBRA OPTICA,94007020,2
Tierra Del Fuego,Río Grande,Tolhuin,SATELITAL,94007020,293
Tierra Del Fuego,Río Grande,Tolhuin,WIRELESS,94007020,92
Tierra Del Fuego,Ushuaia,Laguna Escondida,SATELITAL,94014010,53
Tierra Del Fuego,Ushuaia,Ushuaia,ADSL,94014020,469
Tierra Del Fuego,Ushuaia,Ushuaia,CABLEMODEM,94014020,23595
Tierra Del Fuego,Ushuaia,Ushuaia,DIAL UP,94014020,164
Tierra Del Fuego,Ushuaia,Ushuaia,FIBRA OPTICA,94014020,2681
Tierra Del Fuego,Ushuaia,Ushuaia,OTROS,94014020,2
Tierra Del Fuego,Ushuaia,Ushuaia,SATELITAL,94014020,1316
Tierra Del Fuego,Ushuaia,Ushuaia,WIRELESS,94014020,109
Tucuman,Burruyacú,7 de Abril,SATELITAL,90007080,14
Tucuman,Burruyacú,7 de Abril,WIRELESS,90007080,3
Tucuman,Burruyacú,Barrio San Jorge,SATELITAL,90007010,36
